Ticket ID,Customer Name,text,emotion,Technical Details
TKT03792,Customer3792,"Customer: I’ve had repeated outages despite multiple technician visits. This is unacceptable.
Agent: I’m really sorry for the inconvenience. Let me escalate your case for priority handling.",Disappointment,"Connection Type: Fiber, Speed Test: 78 Mbps down / 34 Mbps up, Router: Linksys Velop"
TKT03793,Customer3793,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Satellite, Speed Test: 223 Mbps down / 51 Mbps up, Router: TP-Link Archer"
TKT03794,Customer3794,"Customer: My internet keeps disconnecting! I reboot the router, but it still happens.
Agent: I understand your frustration. Let’s check your connection stability.",Frustration,"Connection Type: Satellite, Speed Test: 180 Mbps down / 13 Mbps up, Router: Netgear Nighthawk"
TKT03795,Customer3795,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Satellite, Speed Test: 89 Mbps down / 47 Mbps up, Router: Netgear Nighthawk"
TKT03796,Customer3796,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Cable, Speed Test: 332 Mbps down / 42 Mbps up, Router: TP-Link Archer"
TKT03797,Customer3797,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Fiber, Speed Test: 482 Mbps down / 25 Mbps up, Router: Netgear Nighthawk"
TKT03798,Customer3798,"Customer: My internet keeps disconnecting! I reboot the router, but it still happens.
Agent: I understand your frustration. Let’s check your connection stability.",Frustration,"Connection Type: Cable, Speed Test: 360 Mbps down / 36 Mbps up, Router: ISP Provided Modem"
TKT03799,Customer3799,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Satellite, Speed Test: 261 Mbps down / 70 Mbps up, Router: ISP Provided Modem"
TKT03800,Customer3800,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Cable, Speed Test: 492 Mbps down / 52 Mbps up, Router: Linksys Velop"
TKT03801,Customer3801,"Customer: I have called multiple times, and my issue is still unresolved!
Agent: I sincerely apologize. Let me escalate this to a higher support tier.",Frustration,"Connection Type: Fiber, Speed Test: 463 Mbps down / 66 Mbps up, Router: TP-Link Archer"
TKT03802,Customer3802,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Cable, Speed Test: 24 Mbps down / 49 Mbps up, Router: Netgear Nighthawk"
TKT03803,Customer3803,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: DSL, Speed Test: 120 Mbps down / 77 Mbps up, Router: ISP Provided Modem"
TKT03804,Customer3804,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: Satellite, Speed Test: 99 Mbps down / 14 Mbps up, Router: Google Nest WiFi"
TKT03805,Customer3805,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Fiber, Speed Test: 169 Mbps down / 28 Mbps up, Router: Netgear Nighthawk"
TKT03806,Customer3806,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: Fiber, Speed Test: 396 Mbps down / 7 Mbps up, Router: TP-Link Archer"
TKT03807,Customer3807,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Satellite, Speed Test: 359 Mbps down / 90 Mbps up, Router: Google Nest WiFi"
TKT03808,Customer3808,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: DSL, Speed Test: 388 Mbps down / 53 Mbps up, Router: TP-Link Archer"
TKT03809,Customer3809,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: DSL, Speed Test: 135 Mbps down / 51 Mbps up, Router: Netgear Nighthawk"
TKT03810,Customer3810,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Cable, Speed Test: 333 Mbps down / 53 Mbps up, Router: Google Nest WiFi"
TKT03811,Customer3811,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Fiber, Speed Test: 399 Mbps down / 98 Mbps up, Router: TP-Link Archer"
TKT03812,Customer3812,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: DSL, Speed Test: 411 Mbps down / 96 Mbps up, Router: Google Nest WiFi"
TKT03813,Customer3813,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Fiber, Speed Test: 499 Mbps down / 71 Mbps up, Router: TP-Link Archer"
TKT03814,Customer3814,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: Cable, Speed Test: 95 Mbps down / 28 Mbps up, Router: Linksys Velop"
TKT03815,Customer3815,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Cable, Speed Test: 172 Mbps down / 14 Mbps up, Router: ISP Provided Modem"
TKT03816,Customer3816,"Customer: I don’t understand how to set up my new modem. The instructions are unclear.
Agent: No worries! I’ll guide you through the setup step by step.",Confusion,"Connection Type: Cable, Speed Test: 176 Mbps down / 64 Mbps up, Router: ISP Provided Modem"
TKT03817,Customer3817,"Customer: I’ve had repeated outages despite multiple technician visits. This is unacceptable.
Agent: I’m really sorry for the inconvenience. Let me escalate your case for priority handling.",Disappointment,"Connection Type: DSL, Speed Test: 462 Mbps down / 26 Mbps up, Router: ISP Provided Modem"
TKT03818,Customer3818,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: Satellite, Speed Test: 175 Mbps down / 59 Mbps up, Router: Google Nest WiFi"
TKT03819,Customer3819,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: Satellite, Speed Test: 411 Mbps down / 63 Mbps up, Router: TP-Link Archer"
TKT03820,Customer3820,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: Cable, Speed Test: 269 Mbps down / 12 Mbps up, Router: TP-Link Archer"
TKT03821,Customer3821,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Satellite, Speed Test: 279 Mbps down / 98 Mbps up, Router: ISP Provided Modem"
TKT03822,Customer3822,"Customer: My internet keeps disconnecting! I reboot the router, but it still happens.
Agent: I understand your frustration. Let’s check your connection stability.",Frustration,"Connection Type: DSL, Speed Test: 269 Mbps down / 44 Mbps up, Router: ISP Provided Modem"
TKT03823,Customer3823,"Customer: Wow! That was quick. My speed is back to normal. Thanks!
Agent: Glad to help! Let us know if you need anything else.",Satisfaction,"Connection Type: Fiber, Speed Test: 94 Mbps down / 62 Mbps up, Router: Netgear Nighthawk"
TKT03824,Customer3824,"Customer: I’ve had repeated outages despite multiple technician visits. This is unacceptable.
Agent: I’m really sorry for the inconvenience. Let me escalate your case for priority handling.",Disappointment,"Connection Type: Fiber, Speed Test: 496 Mbps down / 37 Mbps up, Router: Google Nest WiFi"
TKT03825,Customer3825,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: Satellite, Speed Test: 67 Mbps down / 83 Mbps up, Router: ISP Provided Modem"
TKT03826,Customer3826,"Customer: My internet keeps disconnecting! I reboot the router, but it still happens.
Agent: I understand your frustration. Let’s check your connection stability.",Frustration,"Connection Type: Cable, Speed Test: 487 Mbps down / 85 Mbps up, Router: ISP Provided Modem"
TKT03827,Customer3827,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Fiber, Speed Test: 60 Mbps down / 1 Mbps up, Router: TP-Link Archer"
TKT03828,Customer3828,"Customer: My internet is completely down! I work from home, and I need this fixed now!
Agent: I understand. Let me check if there is an outage in your area.",Urgency,"Connection Type: Satellite, Speed Test: 492 Mbps down / 6 Mbps up, Router: Linksys Velop"
TKT03829,Customer3829,"Customer: I’ve had repeated outages despite multiple technician visits. This is unacceptable.
Agent: I’m really sorry for the inconvenience. Let me escalate your case for priority handling.",Disappointment,"Connection Type: DSL, Speed Test: 228 Mbps down / 35 Mbps up, Router: TP-Link Archer"
TKT03830,Customer3830,"Customer: Your technician was very professional and fixed my issue in no time.
Agent: We appreciate your feedback! Have a great day!",Satisfaction,"Connection Type: Satellite, Speed Test: 269 Mbps down / 61 Mbps up, Router: Linksys Velop"
TKT03831,Customer3831,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Satellite, Speed Test: 496 Mbps down / 8 Mbps up, Router: TP-Link Archer"
TKT03832,Customer3832,"Customer: I have called multiple times, and my issue is still unresolved!
Agent: I sincerely apologize. Let me escalate this to a higher support tier.",Frustration,"Connection Type: Fiber, Speed Test: 73 Mbps down / 83 Mbps up, Router: ISP Provided Modem"
TKT03833,Customer3833,"Customer: What’s the difference between static and dynamic IP? Do I need to change anything?
Agent: Good question! A static IP remains the same, while a dynamic one changes over time.",Confusion,"Connection Type: Cable, Speed Test: 229 Mbps down / 40 Mbps up, Router: Google Nest WiFi"
TKT03834,Customer3834,"Customer: Why is my speed so slow even after upgrading my plan?!
Agent: Let me run a speed test and check your network traffic.",Frustration,"Connection Type: Cable, Speed Test: 61 Mbps down / 74 Mbps up, Router: TP-Link Archer"
TKT03835,Customer3835,"Customer: My router just stopped working, and I have an important meeting in 10 minutes!
Agent: Let’s try a quick reset. If that doesn’t work, I’ll arrange for a replacement.",Urgency,"Connection Type: Fiber, Speed Test: 312 Mbps down / 67 Mbps up, Router: Netgear Nighthawk"
TKT03836,Customer3836,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: Satellite, Speed Test: 170 Mbps down / 20 Mbps up, Router: TP-Link Archer"
TKT03837,Customer3837,"Customer: Your support team told me this would be fixed a week ago, but nothing has changed!
Agent: I sincerely apologize. Let me check the status and push for a resolution.",Disappointment,"Connection Type: Satellite, Speed Test: 149 Mbps down / 30 Mbps up, Router: Google Nest WiFi"
